1	1	5.0000	5.0000
1	2	10.0000	8.0000
1	3	3.0000	12.0000
1	4	15.0000	3.0000
1	5	8.0000	15.0000
1	6	12.0000	10.0000
1	7	6.0000	18.0000
1	8	20.0000	5.0000
1	9	2.0000	2.0000
1	10	18.0000	12.0000
2	1	5.5000	5.5000
2	2	10.2000	8.5000
2	3	3.5000	11.8000
2	4	15.3000	3.2000
2	5	8.1000	14.8000
2	6	12.2000	9.8000
2	7	6.2000	17.8000
2	8	20.1000	5.3000
2	9	2.3000	2.3000
2	10	18.2000	11.8000
3	1	6.0000	6.0000
3	2	10.4000	9.0000
3	3	4.0000	11.6000
3	4	15.6000	3.4000
3	5	8.2000	14.6000
3	6	12.4000	9.6000
3	7	6.4000	17.6000
3	8	20.2000	5.6000
3	9	2.6000	2.6000
3	10	18.4000	11.6000
4	1	6.5000	6.5000
4	2	10.6000	9.5000
4	3	4.5000	11.4000
4	4	15.9000	3.6000
4	5	8.3000	14.4000
4	6	12.6000	9.4000
4	7	6.6000	17.4000
4	8	20.3000	5.9000
4	9	2.9000	2.9000
4	10	18.6000	11.4000
5	1	7.0000	7.0000
5	2	10.8000	10.0000
5	3	5.0000	11.2000
5	4	16.2000	3.8000
5	5	8.4000	14.2000
5	6	12.8000	9.2000
5	7	6.8000	17.2000
5	8	20.4000	6.2000
5	9	3.2000	3.2000
5	10	18.8000	11.2000
6	1	7.0000	7.0000
6	2	11.0000	10.5000
6	3	5.5000	11.0000
6	4	16.5000	4.0000
6	5	8.5000	14.0000
6	6	13.0000	9.0000
6	7	7.0000	17.0000
6	8	20.5000	6.5000
6	9	3.5000	3.5000
6	10	19.0000	11.0000
7	1	7.0000	7.0000
7	2	11.2000	11.0000
7	3	5.5000	11.0000
7	4	16.8000	4.2000
7	5	8.5000	14.0000
7	6	13.2000	8.8000
7	7	7.2000	16.8000
7	8	20.6000	6.8000
7	9	3.5000	3.5000
7	10	19.2000	10.8000
8	1	7.0000	7.0000
8	2	11.2000	11.0000
8	3	5.5000	11.0000
8	4	17.1000	4.4000
8	5	8.5000	14.0000
8	6	13.4000	8.6000
8	7	7.4000	16.6000
8	8	20.6000	6.8000
8	9	3.5000	3.5000
8	10	19.4000	10.6000
9	1	7.0000	7.0000
9	2	11.2000	11.0000
9	3	5.5000	11.0000
9	4	17.1000	4.4000
9	5	8.5000	14.0000
9	6	13.6000	8.4000
9	7	7.6000	16.4000
9	8	20.6000	6.8000
9	9	3.5000	3.5000
9	10	19.4000	10.6000
10	1	7.0000	7.0000
10	2	11.2000	11.0000
10	3	5.5000	11.0000
10	4	17.1000	4.4000
10	5	8.5000	14.0000
10	6	13.6000	8.4000
10	7	7.8000	16.2000
10	8	20.6000	6.8000
10	9	3.5000	3.5000
10	10	19.4000	10.6000
11	1	7.0000	7.0000
11	2	11.2000	11.0000
11	3	5.5000	11.0000
11	4	17.1000	4.4000
11	5	8.5000	14.0000
11	6	13.6000	8.4000
11	7	7.8000	16.2000
11	8	20.6000	6.8000
11	9	3.5000	3.5000
11	10	19.4000	10.6000
12	1	7.0000	7.0000
12	2	11.2000	11.0000
12	3	5.5000	11.0000
12	4	17.1000	4.4000
12	5	8.5000	14.0000
12	6	13.6000	8.4000
12	7	7.8000	16.2000
12	8	20.6000	6.8000
12	9	3.5000	3.5000
12	10	19.4000	10.6000
13	1	7.0000	7.0000
13	2	11.2000	11.0000
13	3	5.5000	11.0000
13	4	17.1000	4.4000
13	5	8.5000	14.0000
13	6	13.6000	8.4000
13	7	7.8000	16.2000
13	8	20.6000	6.8000
13	9	3.5000	3.5000
13	10	19.4000	10.6000
14	1	7.0000	7.0000
14	2	11.2000	11.0000
14	3	5.5000	11.0000
14	4	17.1000	4.4000
14	5	8.5000	14.0000
14	6	13.6000	8.4000
14	7	7.8000	16.2000
14	8	20.6000	6.8000
14	9	3.5000	3.5000
14	10	19.4000	10.6000
15	1	7.0000	7.0000
15	2	11.2000	11.0000
15	3	5.5000	11.0000
15	4	17.1000	4.4000
15	5	8.5000	14.0000
15	6	13.6000	8.4000
15	7	7.8000	16.2000
15	8	20.6000	6.8000
15	9	3.5000	3.5000
15	10	19.4000	10.6000
16	1	7.0000	7.0000
16	2	11.2000	11.0000
16	3	5.5000	11.0000
16	4	17.1000	4.4000
16	5	8.5000	14.0000
16	6	13.6000	8.4000
16	7	7.8000	16.2000
16	8	20.6000	6.8000
16	9	3.5000	3.5000
16	10	19.4000	10.6000
17	1	7.0000	7.0000
17	2	11.2000	11.0000
17	3	5.5000	11.0000
17	4	17.1000	4.4000
17	5	8.5000	14.0000
17	6	13.6000	8.4000
17	7	7.8000	16.2000
17	8	20.6000	6.8000
17	9	3.5000	3.5000
17	10	19.4000	10.6000
18	1	7.0000	7.0000
18	2	11.2000	11.0000
18	3	5.5000	11.0000
18	4	17.1000	4.4000
18	5	8.5000	14.0000
18	6	13.6000	8.4000
18	7	7.8000	16.2000
18	8	20.6000	6.8000
18	9	3.5000	3.5000
18	10	19.4000	10.6000
19	1	7.0000	7.0000
19	2	11.2000	11.0000
19	3	5.5000	11.0000
19	4	17.1000	4.4000
19	5	8.5000	14.0000
19	6	13.6000	8.4000
19	7	7.8000	16.2000
19	8	20.6000	6.8000
19	9	3.5000	3.5000
19	10	19.4000	10.6000
20	1	7.0000	7.0000
20	2	11.2000	11.0000
20	3	5.5000	11.0000
20	4	17.1000	4.4000
20	5	8.5000	14.0000
20	6	13.6000	8.4000
20	7	7.8000	16.2000
20	8	20.6000	6.8000
20	9	3.5000	3.5000
20	10	19.4000	10.6000
