1	1	1.0000	2.0000
1	2	4.0000	1.0000
1	3	2.0000	5.0000
1	4	6.0000	6.0000
1	5	7.0000	3.0000
1	6	3.0000	7.0000
1	7	1.0000	1.0000
1	8	8.0000	8.0000
2	1	1.5000	2.5000
2	2	4.5000	1.5000
2	3	2.2000	5.2000
2	4	5.5000	5.5000
2	5	6.8000	3.2000
2	6	3.5000	6.5000
2	7	1.2000	1.2000
2	8	7.5000	7.5000
3	1	2.0000	3.0000
3	2	5.0000	2.0000
3	3	2.4000	5.4000
3	4	5.0000	5.0000
3	5	6.6000	3.4000
3	6	4.0000	6.0000
3	7	1.4000	1.4000
3	8	7.0000	7.0000
4	1	2.5000	3.5000
4	2	5.5000	2.5000
4	3	2.6000	5.6000
4	4	4.5000	4.5000
4	5	6.4000	3.6000
4	6	4.5000	5.5000
4	7	1.6000	1.6000
4	8	6.5000	6.5000
5	1	3.0000	4.0000
5	2	6.0000	3.0000
5	3	2.8000	5.8000
5	4	4.0000	4.0000
5	5	6.2000	3.8000
5	6	5.0000	5.0000
5	7	1.8000	1.8000
5	8	6.0000	6.0000
6	1	3.5000	4.5000
6	2	6.5000	3.5000
6	3	3.0000	6.0000
6	4	4.0000	4.0000
6	5	6.0000	4.0000
6	6	5.5000	4.5000
6	7	2.0000	2.0000
6	8	5.5000	5.5000
7	1	3.5000	4.5000
7	2	7.0000	4.0000
7	3	3.2000	6.2000
7	4	4.0000	4.0000
7	5	5.8000	4.2000
7	6	6.0000	4.0000
7	7	2.2000	2.2000
7	8	5.5000	5.5000
8	1	3.5000	4.5000
8	2	7.5000	4.5000
8	3	3.2000	6.2000
8	4	4.0000	4.0000
8	5	5.6000	4.4000
8	6	6.0000	4.0000
8	7	2.4000	2.4000
8	8	5.5000	5.5000
9	1	3.5000	4.5000
9	2	7.5000	4.5000
9	3	3.2000	6.2000
9	4	4.0000	4.0000
9	5	5.4000	4.6000
9	6	6.0000	4.0000
9	7	2.6000	2.6000
9	8	5.5000	5.5000
10	1	3.5000	4.5000
10	2	7.5000	4.5000
10	3	3.2000	6.2000
10	4	4.0000	4.0000
10	5	5.4000	4.6000
10	6	6.0000	4.0000
10	7	2.8000	2.8000
10	8	5.5000	5.5000
11	1	3.5000	4.5000
11	2	7.5000	4.5000
11	3	3.2000	6.2000
11	4	4.0000	4.0000
11	5	5.4000	4.6000
11	6	6.0000	4.0000
11	7	2.8000	2.8000
11	8	5.5000	5.5000
12	1	3.5000	4.5000
12	2	7.5000	4.5000
12	3	3.2000	6.2000
12	4	4.0000	4.0000
12	5	5.4000	4.6000
12	6	6.0000	4.0000
12	7	2.8000	2.8000
12	8	5.5000	5.5000
13	1	3.5000	4.5000
13	2	7.5000	4.5000
13	3	3.2000	6.2000
13	4	4.0000	4.0000
13	5	5.4000	4.6000
13	6	6.0000	4.0000
13	7	2.8000	2.8000
13	8	5.5000	5.5000
14	1	3.5000	4.5000
14	2	7.5000	4.5000
14	3	3.2000	6.2000
14	4	4.0000	4.0000
14	5	5.4000	4.6000
14	6	6.0000	4.0000
14	7	2.8000	2.8000
14	8	5.5000	5.5000
15	1	3.5000	4.5000
15	2	7.5000	4.5000
15	3	3.2000	6.2000
15	4	4.0000	4.0000
15	5	5.4000	4.6000
15	6	6.0000	4.0000
15	7	2.8000	2.8000
15	8	5.5000	5.5000
16	1	3.5000	4.5000
16	2	7.5000	4.5000
16	3	3.2000	6.2000
16	4	4.0000	4.0000
16	5	5.4000	4.6000
16	6	6.0000	4.0000
16	7	2.8000	2.8000
16	8	5.5000	5.5000
17	1	3.5000	4.5000
17	2	7.5000	4.5000
17	3	3.2000	6.2000
17	4	4.0000	4.0000
17	5	5.4000	4.6000
17	6	6.0000	4.0000
17	7	2.8000	2.8000
17	8	5.5000	5.5000
18	1	3.5000	4.5000
18	2	7.5000	4.5000
18	3	3.2000	6.2000
18	4	4.0000	4.0000
18	5	5.4000	4.6000
18	6	6.0000	4.0000
18	7	2.8000	2.8000
18	8	5.5000	5.5000
19	1	3.5000	4.5000
19	2	7.5000	4.5000
19	3	3.2000	6.2000
19	4	4.0000	4.0000
19	5	5.4000	4.6000
19	6	6.0000	4.0000
19	7	2.8000	2.8000
19	8	5.5000	5.5000
20	1	3.5000	4.5000
20	2	7.5000	4.5000
20	3	3.2000	6.2000
20	4	4.0000	4.0000
20	5	5.4000	4.6000
20	6	6.0000	4.0000
20	7	2.8000	2.8000
20	8	5.5000	5.5000
