1	1	5.0000	10.0000
1	2	15.0000	20.0000
1	3	20.0000	5.0000
1	4	30.0000	25.0000
1	5	10.0000	30.0000
1	6	25.0000	15.0000
1	7	5.0000	25.0000
1	8	15.0000	5.0000
1	9	20.0000	30.0000
1	10	30.0000	10.0000
2	1	6.0000	11.0000
2	2	14.0000	19.0000
2	3	21.0000	6.0000
2	4	29.0000	24.0000
2	5	11.0000	29.0000
2	6	26.0000	16.0000
2	7	6.0000	24.0000
2	8	16.0000	6.0000
2	9	21.0000	29.0000
2	10	29.0000	11.0000
3	1	7.0000	12.0000
3	2	13.0000	18.0000
3	3	22.0000	7.0000
3	4	28.0000	23.0000
3	5	12.0000	28.0000
3	6	27.0000	17.0000
3	7	7.0000	23.0000
3	8	17.0000	7.0000
3	9	22.0000	28.0000
3	10	28.0000	12.0000
4	1	8.0000	13.0000
4	2	12.0000	17.0000
4	3	23.0000	8.0000
4	4	27.0000	22.0000
4	5	13.0000	27.0000
4	6	28.0000	18.0000
4	7	8.0000	22.0000
4	8	18.0000	8.0000
4	9	23.0000	27.0000
4	10	27.0000	13.0000
5	1	9.0000	14.0000
5	2	11.0000	16.0000
5	3	24.0000	9.0000
5	4	26.0000	21.0000
5	5	14.0000	26.0000
5	6	29.0000	19.0000
5	7	9.0000	21.0000
5	8	19.0000	9.0000
5	9	24.0000	26.0000
5	10	26.0000	14.0000
6	1	9.0000	14.0000
6	2	10.0000	15.0000
6	3	25.0000	10.0000
6	4	25.0000	20.0000
6	5	15.0000	25.0000
6	6	30.0000	20.0000
6	7	10.0000	20.0000
6	8	19.0000	9.0000
6	9	25.0000	25.0000
6	10	25.0000	15.0000
7	1	9.0000	14.0000
7	2	9.0000	14.0000
7	3	25.0000	10.0000
7	4	24.0000	19.0000
7	5	15.0000	25.0000
7	6	31.0000	21.0000
7	7	11.0000	19.0000
7	8	19.0000	9.0000
7	9	26.0000	24.0000
7	10	24.0000	16.0000
8	1	9.0000	14.0000
8	2	9.0000	14.0000
8	3	25.0000	10.0000
8	4	23.0000	18.0000
8	5	15.0000	25.0000
8	6	32.0000	22.0000
8	7	11.0000	19.0000
8	8	19.0000	9.0000
8	9	26.0000	24.0000
8	10	23.0000	17.0000
9	1	9.0000	14.0000
9	2	9.0000	14.0000
9	3	25.0000	10.0000
9	4	23.0000	18.0000
9	5	15.0000	25.0000
9	6	33.0000	23.0000
9	7	11.0000	19.0000
9	8	19.0000	9.0000
9	9	26.0000	24.0000
9	10	22.0000	18.0000
10	1	9.0000	14.0000
10	2	9.0000	14.0000
10	3	25.0000	10.0000
10	4	23.0000	18.0000
10	5	15.0000	25.0000
10	6	33.0000	23.0000
10	7	11.0000	19.0000
10	8	19.0000	9.0000
10	9	26.0000	24.0000
10	10	21.0000	19.0000
11	1	9.0000	14.0000
11	2	9.0000	14.0000
11	3	25.0000	10.0000
11	4	23.0000	18.0000
11	5	15.0000	25.0000
11	6	33.0000	23.0000
11	7	11.0000	19.0000
11	8	19.0000	9.0000
11	9	26.0000	24.0000
11	10	21.0000	19.0000
12	1	9.0000	14.0000
12	2	9.0000	14.0000
12	3	25.0000	10.0000
12	4	23.0000	18.0000
12	5	15.0000	25.0000
12	6	33.0000	23.0000
12	7	11.0000	19.0000
12	8	19.0000	9.0000
12	9	26.0000	24.0000
12	10	21.0000	19.0000
13	1	9.0000	14.0000
13	2	9.0000	14.0000
13	3	25.0000	10.0000
13	4	23.0000	18.0000
13	5	15.0000	25.0000
13	6	33.0000	23.0000
13	7	11.0000	19.0000
13	8	19.0000	9.0000
13	9	26.0000	24.0000
13	10	21.0000	19.0000
14	1	9.0000	14.0000
14	2	9.0000	14.0000
14	3	25.0000	10.0000
14	4	23.0000	18.0000
14	5	15.0000	25.0000
14	6	33.0000	23.0000
14	7	11.0000	19.0000
14	8	19.0000	9.0000
14	9	26.0000	24.0000
14	10	21.0000	19.0000
15	1	9.0000	14.0000
15	2	9.0000	14.0000
15	3	25.0000	10.0000
15	4	23.0000	18.0000
15	5	15.0000	25.0000
15	6	33.0000	23.0000
15	7	11.0000	19.0000
15	8	19.0000	9.0000
15	9	26.0000	24.0000
15	10	21.0000	19.0000
16	1	9.0000	14.0000
16	2	9.0000	14.0000
16	3	25.0000	10.0000
16	4	23.0000	18.0000
16	5	15.0000	25.0000
16	6	33.0000	23.0000
16	7	11.0000	19.0000
16	8	19.0000	9.0000
16	9	26.0000	24.0000
16	10	21.0000	19.0000
17	1	9.0000	14.0000
17	2	9.0000	14.0000
17	3	25.0000	10.0000
17	4	23.0000	18.0000
17	5	15.0000	25.0000
17	6	33.0000	23.0000
17	7	11.0000	19.0000
17	8	19.0000	9.0000
17	9	26.0000	24.0000
17	10	21.0000	19.0000
18	1	9.0000	14.0000
18	2	9.0000	14.0000
18	3	25.0000	10.0000
18	4	23.0000	18.0000
18	5	15.0000	25.0000
18	6	33.0000	23.0000
18	7	11.0000	19.0000
18	8	19.0000	9.0000
18	9	26.0000	24.0000
18	10	21.0000	19.0000
19	1	9.0000	14.0000
19	2	9.0000	14.0000
19	3	25.0000	10.0000
19	4	23.0000	18.0000
19	5	15.0000	25.0000
19	6	33.0000	23.0000
19	7	11.0000	19.0000
19	8	19.0000	9.0000
19	9	26.0000	24.0000
19	10	21.0000	19.0000
20	1	9.0000	14.0000
20	2	9.0000	14.0000
20	3	25.0000	10.0000
20	4	23.0000	18.0000
20	5	15.0000	25.0000
20	6	33.0000	23.0000
20	7	11.0000	19.0000
20	8	19.0000	9.0000
20	9	26.0000	24.0000
20	10	21.0000	19.0000
