1	1	10.0000	15.0000
1	2	20.0000	25.0000
1	3	30.0000	35.0000
1	4	40.0000	45.0000
1	5	50.0000	55.0000
1	6	60.0000	65.0000
1	7	70.0000	75.0000
1	8	80.0000	85.0000
2	1	12.0000	16.0000
2	2	21.0000	26.0000
2	3	31.0000	36.0000
2	4	41.0000	46.0000
2	5	51.0000	56.0000
2	6	62.0000	66.0000
2	7	72.0000	76.0000
2	8	82.0000	86.0000
3	1	14.0000	17.0000
3	2	22.0000	27.0000
3	3	32.0000	37.0000
3	4	42.0000	47.0000
3	5	52.0000	57.0000
3	6	64.0000	67.0000
3	7	74.0000	77.0000
3	8	84.0000	87.0000
4	1	16.0000	18.0000
4	2	23.0000	28.0000
4	3	33.0000	38.0000
4	4	43.0000	48.0000
4	5	53.0000	58.0000
4	6	66.0000	68.0000
4	7	76.0000	78.0000
4	8	86.0000	88.0000
5	1	18.0000	19.0000
5	2	24.0000	29.0000
5	3	34.0000	39.0000
5	4	44.0000	49.0000
5	5	54.0000	59.0000
5	6	68.0000	69.0000
5	7	78.0000	79.0000
5	8	88.0000	89.0000
6	1	18.0000	19.0000
6	2	25.0000	30.0000
6	3	35.0000	40.0000
6	4	45.0000	50.0000
6	5	55.0000	60.0000
6	6	70.0000	70.0000
6	7	80.0000	80.0000
6	8	90.0000	90.0000
7	1	18.0000	19.0000
7	2	26.0000	31.0000
7	3	35.0000	40.0000
7	4	46.0000	51.0000
7	5	56.0000	61.0000
7	6	70.0000	70.0000
7	7	82.0000	81.0000
7	8	92.0000	91.0000
8	1	18.0000	19.0000
8	2	26.0000	31.0000
8	3	35.0000	40.0000
8	4	47.0000	52.0000
8	5	57.0000	62.0000
8	6	70.0000	70.0000
8	7	82.0000	81.0000
8	8	94.0000	92.0000
9	1	18.0000	19.0000
9	2	26.0000	31.0000
9	3	35.0000	40.0000
9	4	47.0000	52.0000
9	5	58.0000	63.0000
9	6	70.0000	70.0000
9	7	82.0000	81.0000
9	8	96.0000	93.0000
10	1	18.0000	19.0000
10	2	26.0000	31.0000
10	3	35.0000	40.0000
10	4	47.0000	52.0000
10	5	58.0000	63.0000
10	6	70.0000	70.0000
10	7	82.0000	81.0000
10	8	98.0000	94.0000
11	1	18.0000	19.0000
11	2	26.0000	31.0000
11	3	35.0000	40.0000
11	4	47.0000	52.0000
11	5	58.0000	63.0000
11	6	70.0000	70.0000
11	7	82.0000	81.0000
11	8	98.0000	94.0000
12	1	18.0000	19.0000
12	2	26.0000	31.0000
12	3	35.0000	40.0000
12	4	47.0000	52.0000
12	5	58.0000	63.0000
12	6	70.0000	70.0000
12	7	82.0000	81.0000
12	8	98.0000	94.0000
13	1	18.0000	19.0000
13	2	26.0000	31.0000
13	3	35.0000	40.0000
13	4	47.0000	52.0000
13	5	58.0000	63.0000
13	6	70.0000	70.0000
13	7	82.0000	81.0000
13	8	98.0000	94.0000
14	1	18.0000	19.0000
14	2	26.0000	31.0000
14	3	35.0000	40.0000
14	4	47.0000	52.0000
14	5	58.0000	63.0000
14	6	70.0000	70.0000
14	7	82.0000	81.0000
14	8	98.0000	94.0000
15	1	18.0000	19.0000
15	2	26.0000	31.0000
15	3	35.0000	40.0000
15	4	47.0000	52.0000
15	5	58.0000	63.0000
15	6	70.0000	70.0000
15	7	82.0000	81.0000
15	8	98.0000	94.0000
16	1	18.0000	19.0000
16	2	26.0000	31.0000
16	3	35.0000	40.0000
16	4	47.0000	52.0000
16	5	58.0000	63.0000
16	6	70.0000	70.0000
16	7	82.0000	81.0000
16	8	98.0000	94.0000
17	1	18.0000	19.0000
17	2	26.0000	31.0000
17	3	35.0000	40.0000
17	4	47.0000	52.0000
17	5	58.0000	63.0000
17	6	70.0000	70.0000
17	7	82.0000	81.0000
17	8	98.0000	94.0000
18	1	18.0000	19.0000
18	2	26.0000	31.0000
18	3	35.0000	40.0000
18	4	47.0000	52.0000
18	5	58.0000	63.0000
18	6	70.0000	70.0000
18	7	82.0000	81.0000
18	8	98.0000	94.0000
19	1	18.0000	19.0000
19	2	26.0000	31.0000
19	3	35.0000	40.0000
19	4	47.0000	52.0000
19	5	58.0000	63.0000
19	6	70.0000	70.0000
19	7	82.0000	81.0000
19	8	98.0000	94.0000
20	1	18.0000	19.0000
20	2	26.0000	31.0000
20	3	35.0000	40.0000
20	4	47.0000	52.0000
20	5	58.0000	63.0000
20	6	70.0000	70.0000
20	7	82.0000	81.0000
20	8	98.0000	94.0000
